needs_review_id,supplier_sku,raw_desc,qty,unit_raw,net_price,issue_code,suggestion_1,suggestion_2,suggestion_3,set_product_id,set_unit,set_pack_size,set_pack_unit,persist_mode,reason
OFF-TM-20260212-0149,126960,Πιπεριές κίτρινες εισαγωγής,1.0,kg,3.67,unmapped,,,,PROD-TM-SKU-126960,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0150,151740,Πιπεριές καυτερές εγχώριες,1.0,kg,2.82,unmapped,,,,PROD-TM-SKU-151740,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0151,114090,Πιπεριές κόκκινες εισαγωγής,1.0,kg,3.26,unmapped,,,,PROD-TM-SKU-114090,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0152,141634,Πιπεριές κόκκινες καυτερές εισαγωγής,1.0,kg,5.68,unmapped,,,,PROD-TM-SKU-141634,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0153,114017,Πιπεριές ξανθές εγχώριες,1.0,kg,3.03,unmapped,,,,PROD-TM-SKU-114017,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0154,133208,Πιπεριές πορτοκαλί εισαγωγής,1.0,kg,3.46,unmapped,,,,PROD-TM-SKU-133208,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0155,109888,Πιπεριές πράσινες βιολογικές (bio) εγχώριες,1.0,kg,3.48,unmapped,,,,PROD-TM-SKU-109888,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0158,122142,Πιπερόριζα (Ginger) εισαγωγής,1.0,kg,3.35,unmapped,,,,PROD-TM-SKU-122142,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0159,171520,Ποικιλία φρέσκων μανιταριών (300g),300.0,g,3.46,unmapped,,,,PROD-TM-SKU-171520,g,300.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0160,165008,Πορτοκάλια valencia σε διχτάκι εγχώρια,1.0,kg,0.88,unmapped,,,,PROD-TM-SKU-165008,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0161,139693,Πορτοκάλια ναβαλίνες βιολογικά (bio) εγχώρια,1.0,kg,1.48,unmapped,,,,PROD-TM-SKU-139693,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0162,107466,Πορτοκάλια ναβαλίνες εγχώρια,1.0,kg,0.86,unmapped,,,,PROD-TM-SKU-107466,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0163,165539,Πορτοκάλια ναβαλίνες εγχώρια,1.0,kg,0.7,unmapped,,,,PROD-TM-SKU-165539,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0164,165538,Πορτοκάλια χυμού ναβαλίνες εγχώρια,1.0,kg,0.7,unmapped,,,,PROD-TM-SKU-165538,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0165,101129,Πράσα εγχώρια,1.0,kg,1.55,unmapped,,,,PROD-TM-SKU-101129,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0166,135192,Ρέβες εισαγωγής,1.0,kg,1.27,unmapped,,,,PROD-TM-SKU-135192,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0167,122718,Ρίγανη MASTER CHEF (180g),180.0,g,2.46,unmapped,,,,PROD-TM-SKU-122718,g,180.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0168,118508,Ρίγανη MASTER CHEF (500g),500.0,g,3.43,unmapped,,,,PROD-TM-SKU-118508,g,500.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0169,125761,Ρίγανη ΗΛΙΟΣ (500g),500.0,g,4.03,unmapped,,,,PROD-TM-SKU-125761,g,500.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0170,113752,Ρίγανη ΗΛΙΟΣ (50g),50.0,g,1.13,unmapped,,,,PROD-TM-SKU-113752,g,50.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0171,133723,Ρίγανη ΙΝΔΙΑ (500g),500.0,g,4.62,unmapped,,,,PROD-TM-SKU-133723,g,500.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0172,114093,Ρίγανη ΙΝΔΙΑ (50g),50.0,g,1.16,unmapped,,,,PROD-TM-SKU-114093,g,50.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0173,151480,Ραδίκια άγρια καλλιεργημένα εγχώρια,1.0,kg,1.56,unmapped,,,,PROD-TM-SKU-151480,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0174,101132,Ραντίτσιο εγχώριο,1.0,kg,2.2,unmapped,,,,PROD-TM-SKU-101132,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0175,107507,Ραπανάκια εισαγωγής (125g),125.0,g,0.77,unmapped,,,,PROD-TM-SKU-107507,g,125.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0176,160087,Ρόκα baby άγρια ΠΕΡΙΒΟΛΙΑ ΒΕΖΥΡΟΓΛΟΥ Φρέσκα Φύλλα Ελληνικά (1kg),1.0,kg,6.1,unmapped,,,,PROD-TM-SKU-160087,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0177,133214,Ρόκα ματσάκι εγχώρια (100g),100.0,g,0.62,unmapped,,,,PROD-TM-SKU-133214,g,100.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0178,146123,Σέλερι εγχώριο,1.0,kg,1.55,unmapped,,,,PROD-TM-SKU-146123,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0179,184761,Σαλάτα BABY LEAF πιπεράτη Ημαθίας (150g),150.0,g,1.56,unmapped,,,,PROD-TM-SKU-184761,g,150.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0180,200574,Σαλάτα BEZΙΡΟΓΛΟΥ Kale Mix Baby Leaf (150g),150.0,g,1.42,unmapped,,,,PROD-TM-SKU-200574,g,150.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0181,200576,Σαλάτα ΒΕΖΙΡΟΓΛΟΥ Super Mix Baby Leaf (150g),150.0,g,1.68,unmapped,,,,PROD-TM-SKU-200576,g,150.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0182,200575,Σαλάτα ΒΕΖΙΡΟΓΛΟΥ Valeriana Mix Baby Leaf (150g),150.0,g,1.75,unmapped,,,,PROD-TM-SKU-200575,g,150.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0183,200573,Σαλάτα ΒΕΖΙΡΟΓΛΟΥ ιταλική (150g),150.0,g,1.55,unmapped,,,,PROD-TM-SKU-200573,g,150.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0184,101130,Σαλάτα εγχώρια,1.0,kg,0.78,unmapped,,,,PROD-TM-SKU-101130,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0185,201772,Σαλάτα ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ Δροσάτη (200gr),200.0,g,1.53,unmapped,,,,PROD-TM-SKU-201772,g,200.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0186,120371,Σαλάτα πράσινη κατσαρή εγχώρια,1.0,kg,0.78,unmapped,,,,PROD-TM-SKU-120371,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0187,200572,Σαλάτα τραγανή ΒΕΖΙΡΟΓΛΟΥ Baby Leaf (150g),150.0,g,1.55,unmapped,,,,PROD-TM-SKU-200572,g,150.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0188,116441,Σελινόριζα εισαγωγής,1.0,kg,1.05,unmapped,,,,PROD-TM-SKU-116441,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0189,120384,Σικορέ εισαγωγής,1.0,kg,4.16,unmapped,,,,PROD-TM-SKU-120384,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0190,141033,Σκόρδα εισαγωγής,1.0,kg,4.12,unmapped,,,,PROD-TM-SKU-141033,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0191,140549,Σκόρδα εισαγωγής 3τεμ.,1.0,kg,1.13,unmapped,,,,PROD-TM-SKU-140549,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0192,151830,Σκόρδα σε λάδι και ρίγανη πολτοποιημένο (2kg),2.0,kg,12.4,unmapped,,,,PROD-TM-SKU-151830,kg,2.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0193,171521,Σουβλάκι φρέσκων μανιταριών (250g),250.0,g,2.98,unmapped,,,,PROD-TM-SKU-171521,g,250.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0195,114086,Σταφύλια σουλτανίνα εγχώρια,1.0,kg,2.59,unmapped,,,,PROD-TM-SKU-114086,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0196,154139,Σχοινόπρασο σε γλαστράκι (11cm),1.0,pcs,1.7,unmapped,,,,PROD-TM-SKU-154139,pcs,1.0,pcs,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0197,152865,Τσάιβς Μαραθώνα (25g),25.0,g,1.35,unmapped,,,,PROD-TM-SKU-152865,g,25.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0198,139736,Φινόκιο εισαγωγής,1.0,kg,2.3,unmapped,,,,PROD-TM-SKU-139736,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0199,146161,Φράουλες εγχώριες,1.0,kg,6.4,unmapped,,,,PROD-TM-SKU-146161,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0200,114087,Φραγκοστάφυλο εισαγωγής (125g),125.0,g,3.5,unmapped,,,,PROD-TM-SKU-114087,g,125.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0201,159434,Φύλλα άγριας ρόκας ΠΕΡΙΒΟΛΙΑ ΒΕΖΥΡΟΓΛΟΥ (100g),100.0,g,0.94,unmapped,,,,PROD-TM-SKU-159434,g,100.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0202,159435,Φύλλα σπανακιού ΠΕΡΙΟΒΟΛΙΑ ΒΕΖΥΡΟΓΛΟΥ (100g),100.0,g,1.03,unmapped,,,,PROD-TM-SKU-159435,g,100.0,g,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0203,207909,ΧΑΛΒΑΤΖΗΣ παντζάρι ολόκληρο στον ατμό βιολογικό 400g και 100g δώρο,1.0,kg,2.68,unmapped,,,,PROD-TM-SKU-207909,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0204,215086,Χουρμάδες Sukkari 200g,1.0,kg,3.5,unmapped,,,,PROD-TM-SKU-215086,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0205,215085,Χουρμάδες με λευκή σοκολάτα 150g,1.0,kg,5.0,unmapped,,,,PROD-TM-SKU-215085,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0206,215083,Χουρμάδες με μαύρη σοκολάτα 100g,1.0,kg,5.0,unmapped,,,,PROD-TM-SKU-215083,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0207,215084,Χουρμάδες με σοκολάτα 100g,1.0,kg,5.0,unmapped,,,,PROD-TM-SKU-215084,kg,1.0,kg,sku_map,real_themart_onboarding_top50_plus
OFF-TM-20260212-0208,185716,Χουρμάδες φυσικοί βασιλικοί Ισραήλ (250g),250.0,g,3.03,unmapped,,,,PROD-TM-SKU-185716,g,250.0,g,sku_map,real_themart_onboarding_top50_plus
